room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6491641,2790825,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,,2,1,260,11,51.052889,-114.039082,53:48.0
13840367,81667072,Entire home/apt,CENTRE,CRESCENT HEIGHTS,1,,2,1,112,1,51.059156,-114.054463,35:39.5
13284992,20673598,Entire home/apt,NORTH,THORNCLIFFE,10,5,7,3,71,3,51.108873,-114.058856,50:09.9
14111412,10897649,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,1,,2,2,68,1,51.050897,-114.046842,40:35.4
3434928,17313507,Entire home/apt,CENTRE,RENFREW,0,,2,3,192,7,51.064655,-114.032025,24:05.3
10188452,1459697,Entire home/apt,NORTHEAST,MAYLAND HEIGHTS,0,,2,1,40,1,51.055762,-114.013561,24:43.0
10987425,51769538,Entire home/apt,NORTHEAST,RUNDLE,6,5,6,2,76,1,51.077979,-113.978253,48:32.7
8908213,46593957,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,6,4.5,6,2,92,3,51.048356,-114.057942,15:45.9
6187517,20673598,Entire home/apt,NORTH,THORNCLIFFE,10,4.5,15,7,215,2,51.107412,-114.063278,35:09.1
13815875,44890171,Entire home/apt,NORTHEAST,MARLBOROUGH PARK,4,5,8,3,79,1,51.059714,-113.936578,34:49.6
6239587,32386009,Entire home/apt,NORTHEAST,TARADALE,69,5,5,3,83,1,51.118003,-113.935843,54:40.7
12702343,56403868,Entire home/apt,NORTH,COVENTRY HILLS,26,4.5,4,2,72,1,51.156873,-114.052333,23:56.1
3325710,6173240,Entire home/apt,CENTRE,HIGHLAND PARK,48,5,6,2,96,1,51.089366,-114.061167,46:33.6
6203506,22007868,Entire home/apt,EAST,ALBERT PARK/RADISSON HEIGHTS,26,4.5,4,2,70,1,51.041272,-113.996539,02:05.4
2272096,11600740,Entire home/apt,CENTRE,CRESCENT HEIGHTS,70,5,4,2,100,2,51.065434,-114.061511,51:32.2
12305434,65208821,Entire home/apt,NORTHEAST,TARADALE,5,5,2,1,76,2,51.12494,-113.932012,53:24.9
8519169,44857177,Entire home/apt,NORTHEAST,SKYVIEW RANCH,6,4.5,4,2,100,1,51.163701,-113.955055,17:36.3
10774863,55737712,Entire home/apt,NORTHEAST,TEMPLE,0,,3,3,79,1,51.093009,-113.948535,28:07.5
6240201,32386009,Entire home/apt,NORTHEAST,SADDLE RIDGE,30,5,6,3,87,1,51.125649,-113.945236,01:47.9
11557593,36017457,Entire home/apt,NORTHEAST,RUNDLE,2,,6,2,69,1,51.070245,-113.970619,06:46.5
9728690,15025543,Entire home/apt,NORTHEAST,MARLBOROUGH,7,4.5,4,2,68,2,51.06026,-113.978578,19:34.9
11731374,62397365,Entire home/apt,NORTHEAST,SKYVIEW RANCH,24,5,4,1,64,1,51.160577,-113.962829,45:06.7
10138460,39278777,Entire home/apt,NORTHEAST,RUNDLE,3,4.5,10,5,196,4,51.074334,-113.968241,22:26.4
11455637,38602460,Entire home/apt,NORTHEAST,CITYSCAPE,13,5,8,3,208,1,51.152862,-113.961536,29:29.7
13346799,75634511,Entire home/apt,NORTHEAST,MARTINDALE,9,5,2,1,57,1,51.119774,-113.965312,54:59.5
8948590,44890171,Entire home/apt,NORTHEAST,MARLBOROUGH PARK,33,5,5,2,43,1,51.058845,-113.936909,11:16.3
9860595,32934376,Entire home/apt,NORTHEAST,MARTINDALE,4,5,4,1,47,1,51.120278,-113.951574,41:04.2
13257524,51429446,Entire home/apt,CENTRE,CRESCENT HEIGHTS,7,4.5,4,2,68,2,51.057067,-114.05455,52:36.6
3774787,8219946,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,15,4.5,2,1,82,3,51.053327,-114.043101,00:22.5
12855763,48099712,Entire home/apt,SOUTH,MIDNAPORE,4,4.5,4,2,76,2,50.917402,-114.066458,32:06.2
2700307,13818091,Entire home/apt,WEST,RUTLAND PARK,25,5,3,1,65,5,51.020532,-114.136128,01:11.0
7402120,33453416,Entire home/apt,CENTRE,PARKHILL,11,5,6,2,119,,51.015757,-114.06663,24:34.8
14037665,551027,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,1,,2,1,75,2,51.037797,-114.082447,02:49.7
8957274,39662918,Entire home/apt,CENTRE,CRESCENT HEIGHTS,19,4.5,2,1,44,1,51.061588,-114.06271,58:03.8
11945281,44315034,Entire home/apt,CENTRE,MISSION,3,4,2,1,80,1,51.031004,-114.06788,37:00.4
12176647,3297275,Entire home/apt,NORTHEAST,MARLBOROUGH,27,4.5,4,2,56,1,51.057857,-113.971466,21:15.2
13311433,22093249,Entire home/apt,SOUTH,BRIDLEWOOD,3,4,8,4,71,2,50.895409,-114.109122,15:56.6
13416949,72592588,Entire home/apt,NORTHWEST,SILVER SPRINGS,2,,2,1,40,1,51.107011,-114.210774,45:27.3
7970640,25440683,Entire home/apt,NORTHWEST,UNIVERSITY OF CALGARY,11,4,4,2,83,2,51.071204,-114.124471,30:52.7
13076232,19350353,Entire home/apt,CENTRE,BELTLINE,3,5,2,0,167,1,51.039124,-114.059608,09:23.7
6718246,23831594,Entire home/apt,CENTRE,BELTLINE,89,5,2,1,78,1,51.038926,-114.077013,43:22.3
4235131,12365039,Entire home/apt,CENTRE,BELTLINE,3,5,2,1,108,2,51.042912,-114.053171,40:16.5
13838005,68005770,Entire home/apt,CENTRE,HILLHURST,3,4.5,3,2,56,2,51.05629,-114.096013,53:33.0
12927615,4013929,Entire home/apt,CENTRE,BELTLINE,1,,3,2,183,4,51.039881,-114.077587,07:04.6
7322763,26735705,Entire home/apt,CENTRE,BELTLINE,6,4.5,5,1,125,2,51.04312,-114.060482,31:03.7
12918577,70861688,Entire home/apt,NORTHWEST,RANCHLANDS,5,4,4,2,70,3,51.116466,-114.180797,53:53.3
8205538,43269313,Entire home/apt,CENTRE,BANKVIEW,25,4.5,8,3,280,1,51.035004,-114.097264,42:54.2
5749024,11969614,Entire home/apt,WEST,WEST SPRINGS,13,4.5,4,1,72,1,51.056133,-114.1955,37:21.1
2576259,613619,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,22,4.5,4,1,119,3,51.053567,-114.041546,30:06.6
13046064,72126409,Entire home/apt,SOUTH,HAYSBORO,0,,3,2,36,1,50.976053,-114.07702,51:10.3
7053588,10524839,Entire home/apt,CENTRE,MOUNT PLEASANT,18,4.5,4,1,80,2,51.069002,-114.082272,20:49.1
13379310,76013208,Entire home/apt,SOUTHEAST,MAHOGANY,5,5,4,2,57,3,50.899968,-113.937401,26:41.9
11497270,60545871,Entire home/apt,WEST,LINCOLN PARK,1,,2,1,70,1,51.008831,-114.131912,19:41.0
13771819,80821421,Entire home/apt,NORTHWEST,MONTGOMERY,1,,8,3,200,3,51.078766,-114.162431,11:54.7
13299907,27715982,Entire home/apt,CENTRE,CRESCENT HEIGHTS,5,5,4,1,57,2,51.055886,-114.056262,39:35.5
13333615,75479366,Entire home/apt,CENTRE,BELTLINE,1,,2,1,111,2,51.039608,-114.061437,12:34.3
5884902,20673598,Entire home/apt,NORTH,HUNTINGTON HILLS,32,4.5,8,4,95,,51.114299,-114.063815,23:23.7
13263541,53049133,Entire home/apt,CENTRE,SUNALTA,12,4,6,2,54,1,51.042989,-114.104026,22:30.3
13841380,80913521,Entire home/apt,SOUTH,OAKRIDGE,1,,4,2,73,2,50.970106,-114.119003,18:46.6
879183,2327085,Entire home/apt,CENTRE,CRESCENT HEIGHTS,139,5,2,1,54,2,51.065447,-114.060933,02:12.8
14442627,87936565,Entire home/apt,SOUTH,HAYSBORO,0,,2,1,46,1,50.975356,-114.073869,12:13.2
14029650,10254437,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,2,1,103,1,51.045514,-114.056018,48:34.3
7871805,12365039,Entire home/apt,CENTRE,BELTLINE,5,3,2,1,100,2,51.04124,-114.058599,29:37.2
14255990,25378162,Entire home/apt,NORTHWEST,BOWNESS,0,,8,4,180,1,51.084223,-114.194794,35:29.4
13152441,6580704,Entire home/apt,CENTRE,INGLEWOOD,5,4.5,4,2,100,2,51.042262,-114.029287,03:05.7
14336993,75032888,Entire home/apt,NORTHWEST,EDGEMONT,2,,2,1,60,2,51.139741,-114.134496,58:59.3
13588455,78478086,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,1,,2,1,56,2,51.036339,-114.089659,47:33.0
5231454,292665,Entire home/apt,CENTRE,POINT MCKAY,28,5,4,2,104,3,51.061614,-114.147768,25:44.1
3507196,17659578,Entire home/apt,NORTHWEST,COLLINGWOOD,12,4.5,3,1,74,4,51.085028,-114.109842,33:55.2
13617634,78850966,Entire home/apt,CENTRE,BELTLINE,6,5,4,2,79,2,51.041042,-114.083863,53:16.0
13634044,79057418,Entire home/apt,CENTRE,BELTLINE,2,,2,1,119,1,51.040845,-114.060428,36:17.1
13178208,73686595,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,14,5,8,2,105,2,51.048148,-114.058232,12:39.2
9229198,47980672,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,8,4,6,2,75,2,51.049435,-114.073813,58:23.4
14071597,34837913,Entire home/apt,CENTRE,RENFREW,1,,4,2,60,2,51.059821,-114.05005,33:22.0
3209395,16260783,Entire home/apt,SOUTH,EVERGREEN,32,4,6,1,52,1,50.914106,-114.126,57:24.8
12902456,7239504,Entire home/apt,NORTH,BEDDINGTON HEIGHTS,30,5,2,1,54,1,51.126523,-114.087803,08:23.9
4998532,23632680,Entire home/apt,CENTRE,MEADOWLARK PARK,5,4.5,4,3,72,1,50.998077,-114.077244,20:19.1
7516262,39378510,Entire home/apt,SOUTH,FAIRVIEW,6,4.5,2,1,71,3,50.979664,-114.063726,07:04.5
11948307,63800770,Entire home/apt,CENTRE,HILLHURST,1,,2,1,64,1,51.054469,-114.095033,38:22.8
756894,1407573,Entire home/apt,CENTRE,MISSION,145,5,3,1,61,3,51.032478,-114.064351,15:05.8
9459538,49020023,Entire home/apt,CENTRE,DOWNTOWN WEST END,18,5,4,2,96,2,51.04486,-114.085994,05:13.5
13712827,6843230,Entire home/apt,CENTRE,ALTADORE,7,5,2,1,64,1,51.022617,-114.111034,19:18.5
13417040,74706543,Entire home/apt,WEST,ASPEN WOODS,2,,4,2,119,2,51.039142,-114.220097,27:16.9
14172769,59209199,Entire home/apt,CENTRE,BELTLINE,1,,2,0,60,1,51.040231,-114.078805,31:13.3
14236702,41066443,Entire home/apt,WEST,ROSSCARROCK,0,,3,2,44,3,51.044242,-114.143391,50:19.8
2582737,1293839,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,19,5,4,1,119,3,51.048457,-114.0584,55:16.8
9331384,47980672,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,11,4.5,6,2,75,2,51.048362,-114.074989,24:48.6
9394106,17088906,Entire home/apt,CENTRE,RAMSAY,4,5,5,3,112,2,51.035879,-114.041797,18:36.5
12853627,70230691,Entire home/apt,CENTRE,SHAGANAPPI,32,5,8,2,121,1,51.038607,-114.12268,27:32.1
13266434,74723376,Entire home/apt,CENTRE,HIGHLAND PARK,10,4.5,8,2,107,,51.08386,-114.068844,50:55.1
8890941,11206875,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,82,5,2,1,79,1,51.047851,-114.049983,25:13.9
5404279,27222705,Entire home/apt,CENTRE,WEST HILLHURST,60,5,3,1,70,1,51.056951,-114.103089,25:24.1
12487769,45328774,Entire home/apt,CENTRE,RENFREW,17,4.5,9,3,73,2,51.059526,-114.029396,16:42.7
5783275,30002816,Entire home/apt,CENTRE,RICHMOND,28,5,4,2,79,2,51.024013,-114.114361,12:07.0
12845999,36014560,Entire home/apt,CENTRE,CLIFF BUNGALOW,0,,2,1,111,3,51.032808,-114.071535,25:42.9
9461225,18686660,Entire home/apt,CENTRE,BELTLINE,11,5,2,2,92,2,51.039811,-114.066765,57:08.1
13911997,82522310,Entire home/apt,CENTRE,MEADOWLARK PARK,2,,4,1,56,1,51.00084,-114.082155,08:19.9
13830939,80152151,Entire home/apt,CENTRE,RAMSAY,6,4,2,0,78,1,51.039198,-114.043086,32:19.3
14484007,89143408,Entire home/apt,CENTRE,SHAGANAPPI,0,,4,1,79,1,51.038455,-114.120848,06:19.0
8919068,10858474,Entire home/apt,CENTRE,BELTLINE,6,5,4,2,83,1,51.042274,-114.061424,06:23.7
10609448,20126949,Entire home/apt,CENTRE,BELTLINE,18,5,2,1,83,3,51.038516,-114.054211,11:01.2
4302744,12261432,Entire home/apt,CENTRE,BELTLINE,59,5,4,1,76,1,51.041586,-114.060492,18:12.3
13697873,79760483,Entire home/apt,CENTRE,MISSION,1,,2,1,71,1,51.030764,-114.069137,48:52.3
14567513,81974754,Entire home/apt,CENTRE,BELTLINE,0,,4,1,96,1,51.040961,-114.076029,35:28.7
14127306,23432075,Entire home/apt,CENTRE,UPPER MOUNT ROYAL,4,4.5,4,1,76,1,51.030873,-114.082201,39:50.6
14035376,50053818,Entire home/apt,CENTRE,BANKVIEW,2,,6,2,119,2,51.030835,-114.102605,34:03.1
14547790,84767631,Entire home/apt,CENTRE,CLIFF BUNGALOW,0,,4,1,68,1,51.033286,-114.073179,45:41.6
3254560,11884489,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,84,5,2,1,71,2,51.048497,-114.075668,53:31.0
13640172,18222966,Entire home/apt,CENTRE,BELTLINE,10,4.5,5,2,76,1,51.04253,-114.077709,04:02.2
13830351,81552490,Entire home/apt,CENTRE,ALTADORE,1,,3,2,79,3,51.018161,-114.102243,27:05.5
8722112,45778405,Entire home/apt,CENTRE,BELTLINE,27,5,2,1,160,3,51.041152,-114.055172,12:06.7
6032938,31312456,Entire home/apt,CENTRE,BELTLINE,22,5,5,2,108,2,51.043347,-114.092291,54:10.6
7002576,36710495,Entire home/apt,CENTRE,BELTLINE,32,4.5,4,1,92,1,51.039603,-114.062338,48:26.6
13802866,56852785,Entire home/apt,CENTRE,BELTLINE,2,,2,1,79,1,51.042547,-114.058538,07:02.2
7535700,39482728,Entire home/apt,CENTRE,INGLEWOOD,46,5,6,2,79,1,51.040661,-114.027222,39:45.1
5309203,1653776,Entire home/apt,CENTRE,ALTADORE,27,5,2,1,72,3,51.021513,-114.100066,35:17.2
12988657,28037601,Entire home/apt,CENTRE,BELTLINE,1,,2,0,60,7,51.038082,-114.078448,20:19.6
13408856,62430186,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2,79,3,51.038048,-114.075836,05:19.3
11638441,60545871,Entire home/apt,EAST,DOVER,24,5,2,1,89,1,51.028027,-113.996895,56:06.8
14091418,31114021,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,3,5,8,3,80,3,51.050729,-114.050181,30:43.6
5278986,27327231,Entire home/apt,CENTRE,BELTLINE,78,4.5,3,1,90,1,51.039528,-114.079521,31:05.4
6662016,32093451,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,18,4.5,2,1,68,2,51.055905,-114.039787,46:04.2
13332147,37167836,Entire home/apt,CENTRE,EAU CLAIRE,2,,2,1,160,3,51.053199,-114.071396,14:10.7
9282787,4592748,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,25,5,3,1,101,1,51.043937,-114.050945,00:06.3
6997022,861556,Entire home/apt,CENTRE,BELTLINE,4,5,2,1,76,3,51.041222,-114.069914,30:43.9
13670634,79513859,Entire home/apt,SOUTH,WOODLANDS,4,4,6,3,78,1,50.936279,-114.114098,01:40.4
13743243,12555601,Entire home/apt,CENTRE,BANKVIEW,11,5,4,1,57,1,51.031002,-114.096536,36:50.2
2399618,12261432,Entire home/apt,CENTRE,BELTLINE,82,5,4,1,76,2,51.042901,-114.060609,27:10.8
12950430,36304234,Entire home/apt,WEST,PATTERSON,8,5,2,2,63,1,51.064449,-114.18258,18:46.7
9738430,44031370,Entire home/apt,CENTRE,BELTLINE,29,5,2,1,68,2,51.039161,-114.073803,23:31.2
12988749,1844112,Entire home/apt,EAST,ALBERT PARK/RADISSON HEIGHTS,9,4.5,4,2,60,2,51.040209,-113.994936,39:04.7
9532901,49380968,Entire home/apt,CENTRE,BELTLINE,3,3.5,2,1,68,3,51.041835,-114.093514,51:19.8
14395550,88060281,Entire home/apt,CENTRE,BELTLINE,0,,4,2,87,1,51.042194,-114.083947,12:54.8
8322595,43873697,Entire home/apt,CENTRE,RENFREW,7,5,2,1,64,2,51.058945,-114.044001,04:11.8
12656950,14274421,Entire home/apt,CENTRE,BELTLINE,17,5,3,2,78,1,51.037217,-114.054483,17:27.3
12325434,25226678,Entire home/apt,CENTRE,HILLHURST,8,5,2,1,71,2,51.049488,-114.102302,34:00.0
5796518,12652221,Entire home/apt,CENTRE,CHINATOWN,75,4.5,2,0,55,1,51.053598,-114.066645,24:37.4
14185469,49792359,Entire home/apt,CENTRE,HIGHLAND PARK,5,5,4,0,79,1,51.083457,-114.062539,03:55.3
14440781,41315105,Entire home/apt,CENTRE,TUXEDO PARK,0,,3,1,52,2,51.071788,-114.058838,57:19.6
6927190,25190100,Entire home/apt,CENTRE,HIGHLAND PARK,3,4,6,4,111,,51.082558,-114.05957,40:06.9
6644429,28304705,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,5,5,8,4,304,3,51.073777,-114.05408,02:29.3
12322919,66483115,Entire home/apt,NORTHEAST,RUNDLE,1,,4,3,160,1,51.071036,-113.969189,18:36.3
8943377,25190100,Entire home/apt,CENTRE,GREENVIEW INDUSTRIAL PARK,0,,12,8,232,7,51.084424,-114.058498,22:48.2
7295372,25190100,Entire home/apt,CENTRE,HIGHLAND PARK,2,,6,4,111,6,51.082295,-114.057764,52:48.2
13014843,41090436,Entire home/apt,CENTRE,HIGHWOOD,5,5,4,2,79,2,51.088578,-114.074284,24:09.3
8452367,43956192,Entire home/apt,NORTH,BEDDINGTON HEIGHTS,0,,4,2,64,3,51.126517,-114.090244,19:11.4
13156946,12814950,Entire home/apt,NORTH,SANDSTONE VALLEY,0,,5,3,79,5,51.137016,-114.096287,36:33.4
13824816,44940468,Entire home/apt,NORTH,THORNCLIFFE,8,4.5,4,1,55,2,51.105031,-114.07748,49:40.3
13782878,80898640,Entire home/apt,NORTH,NORTH HAVEN,5,5,3,2,48,1,51.099156,-114.088977,24:43.5
12073209,53221101,Entire home/apt,NORTH,SANDSTONE VALLEY,0,,3,1,47,3,51.140533,-114.102386,49:12.0
2864482,2566117,Entire home/apt,NORTH,THORNCLIFFE,44,4.5,6,1,41,1,51.098961,-114.076838,57:43.8
6030221,25815823,Entire home/apt,NORTH,HIDDEN VALLEY,6,5,11,4,127,6,51.147897,-114.102647,38:59.7
12837354,12814950,Entire home/apt,NORTH,SANDSTONE VALLEY,1,,4,2,63,5,51.135261,-114.097379,00:29.2
7112381,22007868,Entire home/apt,NORTH,HIDDEN VALLEY,16,5,6,3,128,1,51.15834,-114.097274,04:05.5
13780997,75752909,Entire home/apt,NORTH,HIDDEN VALLEY,3,5,4,2,64,1,51.145895,-114.099485,28:33.8
7116709,8245258,Entire home/apt,NORTH,HUNTINGTON HILLS,6,4.5,4,2,77,1,51.11245,-114.081023,47:13.0
7228204,17157219,Entire home/apt,NORTH,HUNTINGTON HILLS,9,5,6,3,108,4,51.12514,-114.085831,19:52.4
13376506,75789848,Entire home/apt,NORTH,PANORAMA HILLS,0,,10,4,253,1,51.170423,-114.076003,04:29.2
10141635,52045151,Entire home/apt,NORTH,PANORAMA HILLS,2,,10,4,119,3,51.16203,-114.087756,42:46.2
9857632,33618815,Entire home/apt,NORTH,BEDDINGTON HEIGHTS,1,,6,3,79,2,51.131532,-114.084149,17:06.5
14591723,6532973,Entire home/apt,NORTH,SANDSTONE VALLEY,0,,3,2,64,1,51.139117,-114.086606,00:30.2
14608959,80923259,Entire home/apt,NORTH,PANORAMA HILLS,0,,2,1,56,1,51.161389,-114.085885,24:58.5
14069654,46723209,Entire home/apt,NORTH,COVENTRY HILLS,0,,12,5,400,1,51.174681,-114.048319,17:38.3
12033869,64409375,Entire home/apt,CENTRE,GREENVIEW,2,,5,2,64,1,51.099695,-114.055798,47:55.2
13934819,82827848,Entire home/apt,NORTH,HUNTINGTON HILLS,0,,2,1,28,1,51.122489,-114.059617,34:14.6
14120376,46723209,Entire home/apt,NORTH,COVENTRY HILLS,0,,8,4,251,1,51.173814,-114.048706,16:11.3
3165306,16055272,Entire home/apt,NORTH,COUNTRY HILLS VILLAGE,5,5,4,2,100,5,51.156061,-114.052731,05:28.5
2078861,10621846,Entire home/apt,CENTRE,BELTLINE,33,4.5,2,1,60,4,51.040005,-114.071366,50:29.4
10157265,49380968,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,0,,4,2,76,3,51.050162,-114.056558,04:30.0
14489688,61873101,Entire home/apt,NORTHEAST,SKYVIEW RANCH,0,,4,2,67,4,51.162554,-113.954839,36:10.2
5288424,27384581,Entire home/apt,CENTRE,BELTLINE,20,5,5,2,179,2,51.03978,-114.066047,37:10.3
3241553,15381985,Entire home/apt,CENTRE,BELTLINE,10,5,4,2,140,4,51.039209,-114.06006,18:42.5
9605984,7271195,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,23,5,4,1,74,2,51.049631,-114.036906,27:59.1
4910922,25190100,Entire home/apt,CENTRE,MOUNT PLEASANT,20,4.5,11,6,183,4,51.067089,-114.070755,29:20.8
13882278,65923364,Entire home/apt,CENTRE,CRESCENT HEIGHTS,0,,4,2,160,2,51.06458,-114.062313,27:32.2
13781809,80923647,Entire home/apt,CENTRE,CHINATOWN,0,,2,1,119,6,51.052152,-114.066678,47:08.9
3150625,15992973,Entire home/apt,CENTRE,INGLEWOOD,0,,6,3,200,2,51.041171,-114.023329,54:43.3
7808610,38054567,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,16,4.5,3,1,75,1,51.044305,-114.066522,37:47.8
51939,238951,Entire home/apt,CENTRE,CRESCENT HEIGHTS,3,3.5,3,1,52,7,51.052973,-114.056596,41:46.7
11758939,62577576,Entire home/apt,CENTRE,BELTLINE,1,,4,1,55,1,51.038335,-114.06006,47:54.0
6902136,36169520,Entire home/apt,CENTRE,INGLEWOOD,0,,5,2,320,1,51.039374,-114.019155,49:22.2
9350283,31480482,Entire home/apt,CENTRE,MISSION,8,4.5,2,1,60,4,51.035273,-114.071202,26:12.5
6364476,33164228,Entire home/apt,CENTRE,BELTLINE,46,5,2,1,63,1,51.040711,-114.061264,03:12.1
13045470,72026277,Entire home/apt,CENTRE,BELTLINE,0,,2,1,239,3,51.041482,-114.07376,23:46.9
13517298,11848653,Entire home/apt,CENTRE,MISSION,1,,2,1,97,1,51.035046,-114.069418,04:49.7
14606261,84767631,Entire home/apt,CENTRE,CLIFF BUNGALOW,0,,4,1,68,1,51.0346,-114.071693,03:36.8
12906428,70732381,Entire home/apt,CENTRE,TUXEDO PARK,7,5,12,3,192,2,51.076589,-114.061967,23:32.0
6030040,10254437,Entire home/apt,CENTRE,BELTLINE,99,5,5,2,95,1,51.03935,-114.061145,45:02.4
14026738,78360693,Entire home/apt,CENTRE,BELTLINE,0,,2,1,100,2,51.040677,-114.07197,50:29.1
5385743,18759734,Entire home/apt,CENTRE,BELTLINE,106,5,5,2,119,1,51.036274,-114.059532,43:04.9
5940772,26476083,Entire home/apt,CENTRE,MISSION,0,,4,1,161,3,51.034572,-114.070738,47:43.1
4564224,10254437,Entire home/apt,CENTRE,BELTLINE,171,5,2,1,92,1,51.04213,-114.061645,05:06.9
3410929,17198178,Entire home/apt,CENTRE,BELTLINE,0,,2,0,160,1,51.03866,-114.069495,16:38.4
9351993,46425404,Entire home/apt,NORTH,PANORAMA HILLS,0,,8,6,119,1,51.166161,-114.071271,55:39.0
8194827,6173240,Entire home/apt,CENTRE,HIGHLAND PARK,6,4.5,6,2,73,2,51.08756,-114.060739,38:25.8
2192974,11183227,Entire home/apt,CENTRE,INGLEWOOD,4,5,2,1,57,,51.036849,-114.016924,23:27.6
7432876,9931937,Entire home/apt,CENTRE,BELTLINE,24,5,6,2,112,3,51.040992,-114.070443,15:59.3
10863049,45328774,Entire home/apt,NORTH,COVENTRY HILLS,0,,6,3,76,5,51.173506,-114.041812,59:32.7
11591098,26979257,Entire home/apt,CENTRE,MISSION,5,5,4,2,126,3,51.030857,-114.070839,34:23.4
2653614,9855787,Entire home/apt,CENTRE,CHINATOWN,13,5,2,1,138,3,51.052302,-114.065933,26:53.8
11751636,62515706,Entire home/apt,CENTRE,BELTLINE,0,,5,2,76,4,51.038667,-114.061864,38:13.6
5066827,1293839,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,20,4.5,4,1,119,2,51.047574,-114.058707,58:20.3
12485034,53049133,Entire home/apt,CENTRE,CHINATOWN,10,5,7,2,128,1,51.052533,-114.06692,12:03.9
14539297,34565753,Entire home/apt,CENTRE,EAU CLAIRE,0,,5,2,118,3,51.053166,-114.067492,24:13.9
13617586,10276119,Entire home/apt,CENTRE,BELTLINE,5,4,5,2,183,1,51.040237,-114.068278,41:47.4
12137330,65153660,Entire home/apt,CENTRE,RAMSAY,1,,4,2,320,1,51.037532,-114.043269,04:15.3
1182042,5796739,Entire home/apt,NORTH,PANORAMA HILLS,47,5,4,2,44,1,51.152683,-114.067819,43:30.6
14323130,87629689,Entire home/apt,CENTRE,BELTLINE,0,,2,1,79,2,51.038262,-114.060033,17:11.9
3860883,19922847,Entire home/apt,CENTRE,MOUNT PLEASANT,1,,4,2,151,3,51.070887,-114.067849,19:09.5
14572794,34102174,Entire home/apt,EAST,ALBERT PARK/RADISSON HEIGHTS,0,,4,2,121,2,51.04142,-113.99519,36:42.6
3262304,3592429,Entire home/apt,CENTRE,ALYTH/BONNYBROOK,0,,3,2,60,15,51.02982,-114.022398,13:54.7
13395776,25617396,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,2,,2,1,80,3,51.053557,-114.050125,13:28.0
14629868,45031587,Entire home/apt,CENTRE,BELTLINE,0,,2,1,68,1,51.040455,-114.06113,02:31.5
9186039,12365039,Entire home/apt,CENTRE,CHINATOWN,2,,4,1,111,2,51.053505,-114.065823,13:34.1
2576234,13192466,Entire home/apt,CENTRE,RAMSAY,11,4.5,2,1,100,,51.042337,-114.041326,47:38.5
13466269,25763022,Entire home/apt,CENTRE,HIGHLAND PARK,3,4.5,4,2,101,2,51.090016,-114.060186,12:44.6
12267365,66072734,Entire home/apt,EAST,ALBERT PARK/RADISSON HEIGHTS,0,,3,1,157,1,51.046958,-113.988221,17:07.3
4304597,8142859,Entire home/apt,CENTRE,INGLEWOOD,58,5,2,0,69,1,51.039658,-114.033408,04:39.2
13346286,12365039,Entire home/apt,CENTRE,BELTLINE,2,,4,2,119,2,51.038876,-114.069177,18:59.8
10982691,44970722,Entire home/apt,CENTRE,BELTLINE,22,5,3,2,101,3,51.042111,-114.068267,32:03.1
11640074,30914325,Entire home/apt,CENTRE,RAMSAY,19,5,4,1,75,1,51.035409,-114.040515,50:37.5
8616270,35831749,Entire home/apt,CENTRE,CHINATOWN,8,5,3,0,96,1,51.051985,-114.066721,01:17.0
12083338,2457676,Entire home/apt,CENTRE,MOUNT PLEASANT,4,4.5,2,1,60,3,51.075092,-114.075136,38:10.1
1344439,387509,Entire home/apt,CENTRE,RENFREW,22,4.5,2,1,56,14,51.059695,-114.046146,44:14.4
13829781,81543609,Entire home/apt,CENTRE,RICHMOND,2,,2,1,40,,51.032744,-114.109988,58:12.6
13688182,24641944,Entire home/apt,CENTRE,BELTLINE,11,5,2,0,71,2,51.041648,-114.075927,09:05.8
